,lat,lon,amenity,name,tags,address,Code,Place,is chain
3098,49.2019939,-122.912085,restaurant,ki sushi,"{'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'japanese', 'website': 'http://www.kisushi.ca', 'phone': '+1-604-521-1833', 'addr:postcode': 'V3M 3N7'}","45 8th St, New Westminster, BC V3M 1E6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3099,49.2115091,-122.9352254,restaurant,ole ole mexican deli,"{'addr:housenumber': '831', 'phone': '+1-604-540-7435', 'opening_hours': 'Mo-Sa 12:00-22:00', 'cuisine': 'mexican', 'addr:street': '12th Street', 'addr:postcode': 'V3M 4K4'}","831 12th St, New Westminster, BC V3M 4K4, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3100,49.2080545,-122.9308406,cafe,young's,"{'name:en': ""Young's""}","611 12th St, New Westminster, BC V3M 4J3, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3101,49.2014831,-122.9134528,restaurant,ramen hachi,"{'addr:housenumber': '888', 'addr:street': 'Carnarvon Street', 'addr:unit': '120', 'addr:city': 'New Westminster'}","120-888 Carnarvon St, New Westminster, BC V3M 0C6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3102,49.1993623,-122.9132196,restaurant,angelina's restaurant,"{'addr:housenumber': '960', 'addr:street': 'Quayside Drive', 'addr:city': 'New Westminster'}","960 Quayside Dr, New Westminster, BC V3M 6G2, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3104,49.201214,-122.91390359999998,restaurant,van thai restaurant,"{'addr:housenumber': '100-892', 'addr:street': 'Carnarvon Street', 'addr:city': 'New Westminster'}","100 Carnarvon St, New Westminster, BC V3M, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3105,49.1946138,-122.9278485,restaurant,rozzini's,"{'opening_hours': 'Mo-Th 11:00-21:30; Fr 11:00-22:00; Sa 16:00-22:00; Su 16:00-21:30', 'cuisine': 'italian', 'addr:housenumber': '211', 'addr:street': 'Ewen Avenue', 'smoking': 'no'}","211 Ewen Ave, New Westminster, BC V3M 5B3, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3106,49.1995895,-122.9125081,restaurant,the boathouse,"{'cuisine': 'seafood', 'website': 'http://boathouserestaurant.ca', 'name:en': 'The Boathouse'}","900 Quayside Dr, New Westminster, BC V3M 6G2, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3107,49.20105529999999,-122.9166426,restaurant,cockney kings,{'cuisine': 'fish_and_chips'},"66 10th Street Unit 130 Columbia Square Plaza, New Westminster, BC V3M 1A6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3108,49.2008261,-122.9133226,restaurant,poke bar,{'cuisine': 'poke'},"376-800 Carnarvon St, New Westminster, BC V3M 0G3, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3112,49.2008416,-122.9115919,restaurant,kelly o'bryans restaurant,"{'addr:housenumber': '800', 'website': 'https://www.kobcob.com/new-Westminster/', 'outdoor_seating': 'yes', 'addr:street': 'Columbia Street', 'phone': '+1-604-553-8339'}","800 Columbia St, New Westminster, BC V3M 5V2, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3116,49.2021481,-122.9271199,bar,steel & oak tasting room,"{'addr:housenumber': '1319', 'alt_name': 'Steel and Oak Tasting Room', 'website': 'https://steelandoak.ca/', 'shop': 'alcohol', 'phone': '+1-604-540-6495', 'opening_hours': 'Su-We 12:00-20:00; Th-Sa 12:00-22:00', 'addr:street': 'Third Avenue', 'addr:postcode': 'V3M 1R2', 'email': 'cheers@steelandoak.ca', 'addr:city': 'New Westminster'}","1309 3rd Ave, New Westminster, BC V3M 4N4, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3117,49.2121752,-122.9218505,restaurant,hi dozo sushi,"{'cuisine': 'japanese', 'addr:housenumber': '702', 'addr:street': 'Sixth Avenue', 'phone': '+1-604-519-0099', 'addr:city': 'New Westminster'}","702 6th Ave, New Westminster, BC V3M 2B3, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3119,49.2041008,-122.9092522,restaurant,pizzeria ludica,"{'addr:housenumber': '601', 'website': 'http://www.ludica.ca/', 'phone': '+1-604-553-2232', 'opening_hours': 'Mo-Th 17:00-22:30; Fr 14:30-23:00; Sa 12:00-23:00; Su 12:00-22:00', 'cuisine': 'pizza', 'addr:street': 'Carnarvon Street'}","601 Carnarvon St, New Westminster, BC V3M 1E3, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3120,49.19045560000001,-122.9503879,fast_food,wok box,"{'cuisine': 'asian', 'takeaway': 'yes'}","1115 Tanaka Ct, New Westminster, BC V3M 5X2, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3123,49.191552,-122.9477768,fast_food,naan bites,"{'cuisine': 'indian', 'takeaway': 'yes'}","Unnamed Road, New Westminster, BC V3M 5X2, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3126,49.191214,-122.9472524,restaurant,tora sushi,"{'cuisine': 'sushi', 'takeaway': 'yes'}","805 Boyd St, New Westminster, BC V3M 5X2, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3128,49.211467999999996,-122.9200222,cafe,café exotica,{},"625 5th Ave, New Westminster, BC V3M 1X4, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3129,49.2119854,-122.9211331,pub,moonrakers pub,"{'addr:housenumber': '525', 'addr:street': '7th Street', 'source': 'gps/photo survey', 'addr:city': 'New Westminster'}","525 Seventh St, New Westminster, BC V3M 6A7, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3130,49.21193,-122.9206054,cafe,couzie's cafe & catering,{'source': 'gps/photo survey'},"621 Belmont St, New Westminster, BC V3M 5Z8, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3132,49.203439,-122.9497161,restaurant,papa daves pizza,{'cuisine': 'pizza'},"820 20th St, New Westminster, BC V3M 4W8, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3133,49.2034808,-122.9497799,restaurant,salty's fish and chips,{'cuisine': 'fish_and_chips'},"822 Twentieth St, New Westminster, BC V3M 4W8, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3134,49.1904195,-122.9362038,restaurant,epic grill silogs,"{'addr:housenumber': '538', 'phone': '+1-604-515-8922', 'opening_hours': '08:30-17:00; We off', 'cuisine': 'chinese;filipino', 'addr:street': 'Ewen Avenue', 'addr:postcode': 'V3M 5B8', 'takeaway': 'yes'}","538A Ewen Ave, New Westminster, BC V3M 5B8, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3135,49.2011371,-122.9170153,restaurant,hayashi sushi,"{'cuisine': 'sushi', 'addr:housenumber': '78', 'addr:street': 'Tenth Street', 'addr:unit': '106', 'addr:city': 'New Westminster'}","78 10th St, New Westminster, BC V3M 3X3, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3137,49.1916881,-122.9486435,restaurant,pho express,"{'addr:housenumber': '850', 'payment:credit_cards': 'no', 'payment:cash': 'yes', 'cuisine': 'asian', 'addr:street': 'Boyd Street', 'payment:debit_cards': 'no', 'takeaway': 'yes', 'addr:unit': 'L-140'}","805 Boyd St, New Westminster, BC V3M 5X2, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3138,49.2012628,-122.9160264,restaurant,burger heaven,{'cuisine': 'burger'},"77 10th St, New Westminster, BC V3M 3X4, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3140,49.2100781,-122.9333569,fast_food,paradise donair,{'cuisine': 'donair'},"1-723 12th St, New Westminster, BC V3M 4J8, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3144,49.2004912,-122.91780959999998,restaurant,dedutch,{'cuisine': 'breakfast'},"1035 Columbia St, New Westminster, BC V3M 1C4, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3146,49.2094288,-122.9330668,restaurant,sushi koharu,{'cuisine': 'sushi'},"712C 12th St, New Westminster, BC V3M 4J6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3147,49.200885,-122.913047,restaurant,the spud shack fry co.,"{'addr:housenumber': '352-800', 'website': 'https://spudshack.ca/', 'smoking': 'no', 'opening_hours': 'Mo 12:00-20:00; Tu-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-20:00', 'cuisine': 'pub_food', 'outdoor_seating': 'no', 'addr:street': 'Carnarvon Street', 'addr:postcode': 'V3M 1C4', 'takeaway': 'yes', 'addr:city': 'New Westminster'}","360-800 Carnarvon St, New Westminster, BC V3M 1E9, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3148,49.19993270000001,-122.9117725,pub,paddlewheeler pub,"{'addr:housenumber': '126-810', 'website': 'http://paddlewheelerpub.ca/', 'phone': '+1-604-524-1894', 'level': '1', 'outdoor_seating': 'yes', 'addr:street': 'Quayside Drive'}","810 Quayside Dr, New Westminster, BC V3M 6B9, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3149,49.2000285,-122.911494,fast_food,the boathouse,"{'level': '1', 'cuisine': 'seafood'}","800 Quayside Dr, New Westminster, BC V3M 6Z6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3150,49.2000711,-122.9112769,fast_food,tre galli gelato caffe,"{'cuisine': 'italian', 'level': '1', 'addr:unit': '121'}","810 Quayside Dr, New Westminster, BC V3M 6B9, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3151,49.200092,-122.9115154,restaurant,re-up bbq,"{'wheelchair': 'yes', 'website': 'https://reupbbq.com/', 'payment:bitcoin': 'yes', 'level': '1', 'cuisine': 'southern', 'addr:city': 'New Westminster', 'capacity': '50', 'addr:housenumber': '810', 'phone': '+1-604-553-3997', 'opening_hours': '09:00-20:00', 'addr:street': 'Quayside Drive', 'email': 'REUPBBQ@GMAIL.COM'}","800 Quayside Dr, New Westminster, BC V3M 6Z6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3152,49.2001277,-122.9111783,restaurant,wild rice,"{'cuisine': 'asian', 'website': 'https://wildricebc.ca/', 'level': '1', 'addr:unit': '122'}","810 Quayside Dr, New Westminster, BC V3M 6B9, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3153,49.2001425,-122.91132079999998,fast_food,pamola bakery,"{'cuisine': 'bread', 'website': 'http://pamolabakery.com/', 'shop': 'bakery', 'level': '1', 'addr:unit': '117'}","810 Quayside Dr, New Westminster, BC V3M 6B9, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3154,49.2001623,-122.9115531,fast_food,freebird,"{'cuisine': 'chicken', 'level': '1', 'addr:unit': '112'}","800 Quayside Dr, New Westminster, BC V3M 6Z6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3155,49.2002592,-122.9114647,fast_food,great wall tea co,"{'wheelchair': 'yes', 'cuisine': 'tea', 'level': '1'}","810 Quayside Dr, New Westminster, BC V3M 6B9, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3156,49.202287,-122.9125094,restaurant,v cafe,"{'addr:housenumber': '789', 'addr:street': 'Carnarvon Street', 'addr:city': 'New Westminster'}","789 Carnarvon St, New Westminster, BC V3M 1E6, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3157,49.2023953,-122.9126449,restaurant,hyack sushi,"{'cuisine': 'sushi', 'addr:housenumber': '55', 'addr:street': 'Eighth Street', 'addr:city': 'New Westminster'}","55 8th St, New Westminster, BC V3M 3N9, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3158,49.2029018,-122.91083290000002,cafe,the hide out cafe,"{'addr:housenumber': '716', 'addr:street': 'Carnarvon Street', 'addr:city': 'New Westminster'}","716 Carnarvon St, New Westminster, BC V3M 6V4, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3159,49.2025764,-122.90776979999998,cafe,hive cafe,"{'addr:housenumber': '609', 'addr:street': 'Front Street', 'addr:city': 'New Westminster'}","611 Front Street Mews, New Westminster, BC V3M 1A5, Canada",V3M,New Westminster Southwest (Includes Annacis Island),False
3160,49.2687365,-123.0457293,restaurant,fuku ramen,"{'opening_hours': 'Tu-Sa 11:30-21:00; Su 12:00-21:00', 'phone': '+16016200200', 'level': '0'}","2800 E 1st Ave, Vancouver, BC V5M 4N9, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3164,49.2621251,-123.0296212,restaurant,happy valley dim sum seafood restaurant,"{'addr:housenumber': '3432', 'addr:street': 'Lougheed Highway', 'addr:city': 'Vancouver'}","3432 Lougheed Hwy, Vancouver, BC V5M 2A4, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3165,49.26900139999999,-123.0445183,cafe,my frosty,"{'opening_hours': 'Tu-Su 12:00-00:00', 'addr:housenumber': '220-2800', 'addr:street': 'East 1st Avenue', 'addr:city': 'Vancouver'}","220 2800 E1st ave, Vancouver, BC V5M 4P1, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3166,49.26841810000001,-123.0444669,restaurant,jiro sushi & ramen,"{'opening_hours': 'Mo-Sa 11:00-21:00; Su 11:30-21:00', 'addr:housenumber': '1801', 'addr:street': 'Renfrew Street', 'addr:city': 'Vancouver'}","1801 Renfrew St, Vancouver, BC V5M 3H9, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3167,49.2622266,-123.044764,restaurant,basil garden pho,"{'addr:housenumber': '2889', 'phone': '+1-604-871-9998', 'cuisine': 'vietnamese', 'addr:street': 'East Broadway', 'addr:postcode': 'V5M 1Y9', 'addr:city': 'Vancouver'}","2887 E Broadway, Vancouver, BC V5M 1Y9, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3169,49.2683908,-123.043984,cafe,ding tea,"{'addr:housenumber': '1808', 'addr:street': 'Renfrew Street', 'addr:city': 'Vancouver'}","1808 Renfrew St, Vancouver, BC V5M 3H9, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3170,49.2620586,-123.0333402,restaurant,dae-ji cutlet house,"{'addr:province': 'BC', 'addr:housenumber': '3307', 'outdoor_seating': 'no', 'addr:street': 'East Broadway', 'addr:postcode': 'V5M 3T4', 'addr:city': 'Vancouver'}","3305 E Broadway, Vancouver, BC V5M 3T4, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3172,49.2584652,-123.0451425,restaurant,prince chinese seafood restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '2881', 'phone': '+1-604-430-6808', 'name:zh': '王子海鮮酒家'}","2881 Grandview Hwy, Vancouver, BC V5M 2E1, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3174,49.2586122,-123.0445699,restaurant,sushi house,{'cuisine': 'japanese'},"2893 Renfrew St, Vancouver, BC V5M 2E1, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3175,49.2504667,-123.0417872,restaurant,ragazzi pizza co.,"{'diet:vegetarian': 'yes', 'delivery': 'yes', 'addr:housenumber': '2996', 'website': 'https://www.ragazzipizza.com/', 'phone': '+1-604-433-2235', 'opening_hours': 'Tu-Th 12:00-21:30; Fr 12:00-22:00; Sa 16:00-22:00; Su 16:00-20:00', 'addr:street': 'East 22nd Avenue', 'takeaway': 'yes'}","2996 E 22nd Ave, Vancouver, BC V5M 2Y4, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3177,49.2691037,-123.0341803,restaurant,poor italian,{},"3296 E 1st Ave, Vancouver, BC V5M 1B8, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3178,49.26881210000001,-123.0448771,restaurant,thai son restaurant,"{'addr:housenumber': '2800', 'website': 'http://www.thaison.ca/', 'level': '1', 'cuisine': 'vietnamese', 'addr:street': 'East 1st Avenue', 'addr:city': 'Vancouver'}","2800 E 1st Ave, Vancouver, BC V5M 4P1, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3179,49.2650465,-123.0242721,restaurant,knight & day restaurant,"{'addr:housenumber': '3684', 'website': 'http://www.knightandday.com/', 'phone': '+1-604-299-7701', 'addr:street': 'Lougheed Highway', 'addr:postcode': 'V5M 2A8', 'addr:city': 'Vancouver'}","3684 Lougheed Hwy, Vancouver, BC V5M 2A8, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3180,49.2691846,-123.045359,restaurant,east one seafood restaurant,"{'addr:housenumber': '#262-2800', 'phone': '+1-604-876-8828', 'cuisine': 'chinese', 'addr:street': 'East 1st Avenue', 'addr:postcode': 'V5M 4P3', 'addr:city': 'Vancouver'}","2800 E 1st Ave, Vancouver, BC V5M 4P3, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3185,49.2620492,-123.0332492,restaurant,sushiholic,"{'delivery': 'Dinner, $30 min', 'addr:housenumber': '3311', 'website': 'http://www.sushiholic.ca/', 'phone': '+1-604-879-4881', 'cuisine': 'sushi', 'addr:street': 'East Broadway'}","3311 E Broadway, Vancouver, BC V5M 2A1, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3187,49.2622786,-123.0447248,restaurant,vallarta's mexican restaurant,"{'addr:housenumber': '2891', 'phone': '+1-604-216-2535', 'cuisine': 'mexican', 'addr:street': 'East Broadway', 'addr:postcode': 'V5M 1Y9', 'addr:city': 'Vancouver'}","2889 E Broadway, Vancouver, BC V5M 1Y9, Canada",V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),False
3192,49.2578328,-122.745482,restaurant,orrange kitchen + bar,"{'addr:housenumber': '1125', 'addr:street': 'Nicola Avenue', 'addr:unit': '111', 'addr:city': 'Port Coquitlam'}","110-1125 Nicola Ave, Port Coquitlam, BC V3B 8B2, Canada",V3B,Port Coquitlam Central,False
3193,49.254477,-122.73790490000002,restaurant,pho 51,"{'addr:province': 'BC', 'addr:housenumber': '2160', 'phone': '+1-604-944-8880', 'cuisine': 'vietnamese', 'name:en': 'Pho 51', 'addr:street': 'Hawkins Street', 'addr:postcode': 'V3B 0G0', 'addr:city': 'Port Coquitlam'}","2160 Hawkins Street, Port Coquitlam, BC V3B 0G6, Canada",V3B,Port Coquitlam Central,False
3197,49.2580763,-122.74587859999998,restaurant,pho toan thang,"{'cuisine': 'vietnamese', 'name:en': 'Pho Toan Thang'}","1125 Nicola Ave, Port Coquitlam, BC V3B 8B2, Canada",V3B,Port Coquitlam Central,False
3201,49.2565154,-122.7481768,restaurant,poco sushi,"{'addr:housenumber': '2325', 'internet_access': 'wlan', 'cuisine': 'sushi', 'addr:street': 'Ottawa Street', 'addr:unit': '400', 'addr:city': 'Port Coquitlam'}","300-2325 Ottawa St, Port Coquitlam, BC V3B 8A4, Canada",V3B,Port Coquitlam Central,False
3208,49.2839076,-122.79343590000002,cafe,caffe divano,"{'addr:province': 'BC', 'addr:housenumber': '3003', 'opening_hours': 'Mo-Fr 06:00-18:00 Sa-Su 07:00-18:00', 'outdoor_seating': 'yes', 'addr:street': 'Burlington Drive', 'addr:postcode': 'V3B 6X1', 'addr:city': 'Coquitlam'}","3003 Burlington Dr, Coquitlam, BC V3B 6X1, Canada",V3B,Port Coquitlam Central,False
3209,49.2642737,-122.7665374,restaurant,rainbow butterfly,{'cuisine': 'chinese'},"2850 Oxford St, Port Coquitlam, BC V3B 5L7, Canada",V3B,Port Coquitlam Central,False
3212,49.277417,-122.8047731,restaurant,bengali indian,"{'cuisine': 'indian', 'addr:street': 'Barnet Highway'}","2786 Barnet Hwy, Coquitlam, BC V3B 1B9, Canada",V3B,Port Coquitlam Central,False
3215,49.2707223,-122.7551988,restaurant,pho noodle house,{},"1480 Prairie Ave, Port Coquitlam, BC V3B 5M8, Canada",V3B,Port Coquitlam Central,False
3216,49.2751036,-122.7909773,restaurant,hon's,"{'cuisine': 'chinese', 'outdoor_seating': 'no'}","320-3025 Lougheed Hwy, Coquitlam, BC V3B 6S2, Canada",V3B,Port Coquitlam Central,False
3217,49.2774219,-122.8097447,bar,mariner tasting room,"{'website': 'https://www.marinerbrewing.ca', 'shop': 'alcohol', 'internet_access': 'wlan', 'phone': '+1-604-467-4160', 'opening_hours': 'Mo-Th 14:00-22:00; Fr 14:00-23:00; Sa 12:00-23:00; Su 12:00-21:00', 'email': 'info@marinerbrewing.ca'}","1100 Lansdowne Dr, Coquitlam, BC V3B 5E2, Canada",V3B,Port Coquitlam Central,False
