,lat,lon,timestamp,amenity,name,tags
15138,49.0492389,-122.3012634,2019-09-02T22:08:25.000-07:00,restaurant,de dutch pannekoek house,"{'opening_hours': 'Mo-Fr 07:30-14:30; Sa-Su 08:00-15:00', 'cuisine': 'dutch', 'website': 'http://dedutch.com/locations/abbotsford', 'phone': '+1-604-850-3855', 'addr:unit': '4'}"
15141,49.0492419,-122.3007789,2019-11-07T06:07:32.000-08:00,fast_food,panago,"{'brand:wikidata': 'Q17111672', 'addr:housenumber': '33324', 'website': 'https://www.panago.com/', 'brand:wikipedia': 'en:Panago', 'opening_hours': 'Su-Th 11:00-22:00; Fr-Sa 11:00-01:00', 'phone:CA': '310-0001', 'cuisine': 'pizza', 'addr:street': 'South Fraser Way', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '8'}"
15142,49.0504288,-122.2899542,2019-09-02T22:08:25.000-07:00,restaurant,anne maries cafe,"{'opening_hours': 'Mo-Fr 06:30-15:00; Sa 07:00-15:00; Su 08:00-15:00', 'cuisine': 'diner', 'alt_name': ""Anne Marie's Café"", 'website': 'https://www.annmariescafe.ca/', 'phone': '+1-604-852-2610'}"
15169,49.2791959,-123.1167821,2019-09-23T15:35:32.000-07:00,fast_food,big g,"{'addr:housenumber': '382', 'phone': '+1-604-727-5022', 'drive_through': 'no', 'opening_hours': '11:00-22:30', 'cuisine': 'fried_chicken', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}"
15170,49.2791657,-123.1167412,2019-10-26T22:32:56.000-07:00,restaurant,sushi bros,"{'payment:credit_cards': 'yes', 'internet_access': 'wlan', 'cuisine': 'sushi', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'capacity': '24', 'addr:housenumber': '380', 'phone': '+1-604-428-5866', 'smoking': 'no', 'opening_hours': '11:00-21:30', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'payment:debit_cards': 'yes'}"
15171,49.2790996,-123.1166316,2020-03-08T23:06:19.000-07:00,fast_food,brooklyn nyc pizzeria,"{'addr:province': 'BC', 'addr:housenumber': '350', 'drive_through': 'no', 'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'pizza', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'addr:city': 'Vancouver'}"
15175,49.0387162,-122.2939495,2019-12-03T20:53:15.000-08:00,fast_food,famous chicken,"{'addr:housenumber': '33576', 'alt_name': 'Famous Recipe Chicken', 'old_name': ""Lee's Famous Chicken"", 'opening_hours': 'Mo-Sa 11:00-22:00; Su 11:30-21:30', 'cuisine': 'chicken', 'addr:street': 'Marshall Road', 'operator': 'Jim Heewun Kang', 'url': 'http://www.healthspace.ca/Clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=D1BDD0941BB556D688256B11005FEF8E'}"
15176,49.0385365,-122.2935247,2019-09-02T22:08:25.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'website': 'http://w.subway.com/en-ca', 'ref': 'Subway Store #46742', 'phone': '+1-604-852-1908', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00', 'cuisine': 'sandwich', 'website:fr': 'http://w.subway.com/fr-ca', 'takeaway': 'yes', 'brand': 'Subway', 'addr:unit': '101'}"
15177,49.0381272,-122.2939696,2018-06-20T15:10:45.000-07:00,cafe,steamers coffee house,"{'website': 'https://m.facebook.com/steamerscoffeehouse', 'old_name': 'STEAMERS coffee house', 'phone': '+1-604-746-3683', 'addr:unit': '111'}"
15179,49.2858989,-123.1122871,2019-05-13T07:07:35.000-07:00,fast_food,a&w,"{'internet_access': 'wlan', 'cuisine': 'burger'}"
15180,49.2746568,-122.7909967,2019-09-13T13:56:49.000-07:00,restaurant,cora,"{'brand:wikidata': 'Q2996960', 'addr:housenumber': '3025', 'brand:wikipedia': 'en:Cora (restaurant)', 'cuisine': 'breakfast', 'addr:street': 'Lougheed Highway', 'brand': 'Cora', 'addr:city': 'Coquitlam'}"
15182,49.0485303,-122.2928699,2019-09-02T22:08:25.000-07:00,restaurant,kojan sushi restaurant,"{'opening_hours': 'Mo-Th 11:30-21:30; Fr-Sa 11:30-22:00; Su 12:00-21:00', 'cuisine': 'sushi', 'website': 'https://m.facebook.com/KoJanRestaurant', 'phone': '+1-604-776-1001', 'addr:unit': '103'}"
15183,49.0415627,-122.2777811,2019-11-09T13:51:46.000-08:00,restaurant,the keg steakhouse + bar,"{'opening_hours': 'Mo-Th 17:00-22:00; Fr 16:30-23:00; Sa 16:00-23:00; Su 16:00-21:30', 'cuisine': 'steak_house', 'website': 'https://www.kegsteakhouse.com/en/locations/BC/abbotsford/abbotsford-keg', 'phone': '+1-604-855-9893', 'level': '1'}"
15187,49.1633285,-123.1363369,2019-07-17T21:24:14.000-07:00,restaurant,memory corner,"{'addr:housenumber': '6900', 'website': 'http://www.memorycorner8.com', 'phone': '+1-604-284-5434', 'cuisine': 'chinese', 'addr:street': 'No. 3 Rd', 'addr:postcode': 'V6Y 2C5', 'addr:city': 'Richmond'}"
15191,49.0380211,-123.0819027,2020-05-15T17:19:47.000-07:00,restaurant,uncle buck's,{}
15243,49.2859088,-123.1119662,2020-01-23T06:04:00.000-08:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'drive_through': 'no', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}"
15244,49.2858583,-123.1118595,2020-01-23T06:04:00.000-08:00,cafe,jugo juice,{'outdoor_seating': 'no'}
15245,49.2883311,-123.1126862,2020-01-23T17:00:43.000-08:00,cafe,coal harbour cafe,{}
15247,49.2721373,-123.1338039,2020-03-23T21:37:28.000-07:00,cafe,gi gelato & coffee house,{}
15249,49.3362744,-123.0387326,2016-02-18T19:45:13.000-08:00,cafe,delany's coffee,{}
15252,49.0500445,-122.3243424,2019-09-02T22:08:25.000-07:00,fast_food,quiznos,"{'website': 'http://www.quiznos.ca', 'ref': '681', 'phone': '+1-604-504-7849', 'opening_hours': 'Mo-Sa 10:30-21:00; Su 11:00-20:00', 'cuisine': 'sandwich', 'addr:unit': 'G120'}"
15253,49.0498185,-122.3237212,2019-09-02T22:08:25.000-07:00,fast_food,reel wrapps famous flatbread creations,"{'opening_hours': 'Mo-Sa 11:00-20:00; Su off', 'cuisine': 'sandwich', 'phone': '+1-604-870-8989', 'addr:unit': 'H212', 'start_date': '1998'}"
15254,49.049817,-122.3238611,2019-09-02T22:08:25.000-07:00,cafe,after thoughts,"{'alt_name': 'After Thoughts Café', 'website': 'http://www.afterthoughts.ca', 'phone': '+1-604-850-1014', 'opening_hours': 'Mo-Sa 08:00-23:00; Su 12:00-22:00', 'description': 'A Gourmet Dessert Restaurant', 'addr:unit': 'H190'}"
15255,49.0498177,-122.3237887,2019-09-02T22:08:25.000-07:00,fast_food,donair affair,"{'opening_hours': 'Mo-Sa 10:30-21:30; Su 11:00-21:30', 'cuisine': 'sandwich', 'website': 'https://www.healthspace.ca/clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=9B05FD9AF51BF39E882580A40073A5B8', 'addr:unit': 'H210'}"
15256,49.0498209,-122.3234945,2018-10-26T20:30:16.000-07:00,fast_food,streats,"{'website': 'https://streats.ca/location/abbotsford', 'phone': '+1-604-746-2822', 'addr:unit': 'H218', 'url': 'https://streats.ca'}"
15257,49.0527588,-122.3147521,2019-09-02T22:08:25.000-07:00,restaurant,oriental village,"{'website': 'https://www.theorientalvillage.com', 'internet_access': 'wlan', 'level': '0', 'internet_access:fee': 'no', 'cuisine': 'chinese', 'addr:postcode': 'V2T 4S7', 'addr:unit': '101', 'addr:housenumber': '2790', 'alt_name': 'The Oriental Village', 'phone': '+1-604-852-8066', 'opening_hours': 'Su,Mo,We,Th,PH 13:00-21:00; Fr,Sa 13:00-22:00', 'name:en': 'Oriental Village', 'addr:street': 'Gladwin Road'}"
15259,49.0514556,-122.3131141,2019-09-02T22:08:25.000-07:00,restaurant,phở 19 vietnamese bistro,"{'opening_hours': 'Mo-Sa 10:30-21:30; Su 10:30-21:00', 'cuisine': 'vietnamese', 'alt_name': 'Pho 19 Vietnamese Bistro', 'website': 'https://m.facebook.com/Pho19BC', 'addr:unit': '105'}"
15260,49.0515645,-122.3131129,2019-09-02T22:08:25.000-07:00,restaurant,pizza spot,"{'internet_access': 'wlan', 'old_name': 'Non-Stop Pizza', 'phone': '+1-604-744-5505', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Th 11:00-23:00; Fr-Su 11:00-00:00', 'cuisine': 'pizza', 'addr:unit': '107'}"
15262,49.0505395,-122.3228004,2019-09-02T22:08:25.000-07:00,fast_food,pita pit,"{'brand:wikidata': 'Q7757289', 'website': 'https://pitapit.ca/', 'phone': '+1-604-556-7482', 'brand:wikipedia': 'en:Pita Pit', 'opening_hours': 'Mo-Fr 09:00-22:00; Sa-Su 10:00-22:00', 'cuisine': 'pita', 'takeaway': 'yes', 'brand': 'Pita Pit', 'addr:unit': 'K300', 'operator': 'Chris Huston'}"
15263,49.050201,-122.3227878,2019-09-02T22:08:25.000-07:00,restaurant,sui sha ya japanese restaurant,"{'delivery': 'yes', 'website': 'https://suishaya.ca/', 'phone': '+1-604-855-0686', 'opening_hours': 'Su 11:30-14:30,16:30-21:00; Mo,We-Th 11:30-14:30,16:30-21:30; Tu off; Fr-Sa 11:30-14:30,16:30-22:00', 'cuisine': 'japanese', 'takeaway': 'yes', 'addr:unit': 'K260'}"
15280,49.0485619,-122.2926934,2019-04-29T12:16:08.000-07:00,ice_cream,2 scoops,"{'description': 'dessert cafe', 'alt_name': 'Two Scoops', 'phone': '+1-604-744-3354', 'addr:unit': '102'}"
15289,49.0503709,-122.3350129,2018-11-07T02:00:38.000-08:00,restaurant,pho abbotsford #1,"{'website': 'https://m.facebook.com/Pho-Abby-1-140227469378862', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'description': 'Oriental Noodle House', 'cuisine': 'vietnamese', 'addr:postcode': 'V2T 3S5', 'url': 'http://www.phoabby.ca', 'addr:housenumber': '2644', 'alt_name': 'Pho Abby #1', 'phone': '+1-604-859-9048', 'opening_hours': '11:00-21:00', 'addr:street': 'Cedar Park Place'}"
15290,49.0510483,-122.3304004,2019-09-02T22:08:25.000-07:00,restaurant,greek islands restaurant 1,"{'alt_name': 'GI 1', 'website': 'https://greekislandsrestaurants.com/', 'phone': '+1-604-850-1613', 'opening_hours': 'Tu-Th 11:00-22:00; Fr-Su 11:00-23:00; Mo off', 'cuisine': 'greek', 'addr:unit': '3'}"
15292,49.0513464,-122.3315371,2020-05-02T23:25:12.000-07:00,restaurant,masala art indian restaurant,"{'addr:housenumber': '32228', 'alt_name': 'Masala Arts Indian Restaurant', 'website': 'http://www.masalaarts.com', 'phone': '+1-604-557-1034', 'cuisine': 'indian', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2T 1W8', 'addr:unit': '3'}"
15293,49.0513514,-122.3316139,2019-09-02T22:08:25.000-07:00,fast_food,jim's pizzeria & spaghetti house,"{'addr:housenumber': '32224', 'website': 'http://getjims.com', 'phone': '+1-604-850-1122', 'opening_hours': 'Su-Th 16:00-23:00; Fr-Sa 16:00-01:00', 'cuisine': 'pizza', 'outdoor_seating': 'no', 'addr:street': 'South Fraser Way', 'addr:postcode': 'V2T 1W8'}"
15309,49.2100781,-122.9333569,2015-05-05T00:38:13.000-07:00,fast_food,paradise donair,{'cuisine': 'donair'}
15310,49.0485227,-122.3396754,2015-09-14T01:44:05.000-07:00,restaurant,midori japanese restaurant,"{'description': 'All you can eat', 'cuisine': 'sushi', 'website': 'http://midorisushi.ca', 'addr:unit': '2'}"
15311,49.0479657,-122.3393377,2018-06-20T15:10:57.000-07:00,restaurant,mr india meats & restaurant,"{'alt_name': 'Mr India Restaurant', 'shop': 'butcher', 'phone': '+1-604-870-4892', 'opening_hours': 'We-Mo 10:00-22:00', 'cuisine': 'indian', 'addr:unit': '17'}"
15312,49.0479657,-122.3389997,2019-09-02T22:08:25.000-07:00,restaurant,j's pizza,"{'website': 'http://www.jspizza.ca', 'phone': '+1-604-854-3299', 'opening_hours': 'Su 11:00-00:00; Mo-Th 10:30-00:00; Fr-Sa 10:30-02:00', 'description': 'Abbotsford Location 1', 'cuisine': 'pizza', 'addr:unit': '22'}"
15313,49.0479604,-122.3387476,2015-05-05T05:50:18.000-07:00,restaurant,noodle road,"{'cuisine': 'japanese', 'website': 'http://www.noodleroad.ca', 'addr:unit': '24'}"
15317,49.276624,-122.794802,2019-10-27T17:08:25.000-07:00,ice_cream,marble slab creamery,"{'brand:wikidata': 'Q17020087', 'addr:housenumber': '#60-2991', 'brand:wikipedia': 'en:Marble Slab Creamery', 'opening_hours': 'Mo-Su 11:00-21:00', 'cuisine': 'ice_cream', 'addr:street': 'Lougheed Highway', 'addr:postcode': 'V3B 6J6', 'brand': 'Marble Slab Creamery', 'addr:city': 'Coquitlam'}"
15318,49.2907375,-123.1339997,2019-10-29T03:23:55.000-07:00,cafe,comebuy bubble tea,"{'addr:housenumber': '1709', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}"
15319,49.2914917,-123.1352004,2019-10-29T03:23:55.000-07:00,restaurant,pacific poke,"{'addr:housenumber': '1795', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}"
15320,49.1690117,-123.1327737,2019-10-29T03:23:55.000-07:00,cafe,matcha cafe maiko,"{'addr:housenumber': '8279', 'addr:street': 'Saba Road', 'addr:unit': '199', 'addr:city': 'Richmond'}"
15321,49.1786842,-123.1280785,2019-10-29T03:23:55.000-07:00,cafe,houcailei oriental tea house,"{'addr:housenumber': '8571', 'addr:street': 'Alexandra Road', 'addr:unit': '128', 'addr:city': 'Richmond'}"
15322,49.1776605,-123.1275693,2019-10-29T03:23:55.000-07:00,restaurant,meetrice noodle,"{'addr:housenumber': '8580', 'addr:street': 'Alexandra Road', 'addr:unit': '1080', 'addr:city': 'Richmond'}"
15323,49.2612114,-123.0976093,2019-10-29T03:23:55.000-07:00,restaurant,sprezzatura,"{'addr:housenumber': '265', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
15324,49.2647216,-123.1006324,2019-10-29T03:23:55.000-07:00,restaurant,como taperia,"{'addr:housenumber': '201', 'addr:street': 'East 7th Avenue', 'addr:city': 'Vancouver'}"
15327,49.2642297,-123.1694301,2019-10-29T03:23:55.000-07:00,cafe,kung fu tea,"{'addr:housenumber': '2855', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15328,49.2642424,-123.1703112,2019-10-29T03:23:55.000-07:00,restaurant,great wall mongolian bbq,"{'addr:housenumber': '2897', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15329,49.2639357,-123.1679165,2019-10-29T03:23:55.000-07:00,cafe,baroness bubble tea,"{'addr:housenumber': '2790', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15330,49.2639588,-123.2095901,2019-10-29T03:23:55.000-07:00,cafe,yifang taiwan fruit tea,"{'addr:housenumber': '4515', 'addr:street': 'West 10th Avenue', 'addr:city': 'Vancouver'}"
15331,49.2637294,-123.2115251,2019-10-29T03:23:55.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '4580', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'West 10th Avenue', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}"
15332,49.2644035,-123.1800767,2019-10-29T03:23:55.000-07:00,cafe,storm city coffee,"{'addr:housenumber': '3403', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15333,49.2643924,-123.1782983,2019-10-29T03:23:55.000-07:00,restaurant,jun sushi,"{'addr:housenumber': '3309', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15334,49.2640556,-123.1772222,2019-10-29T03:23:55.000-07:00,ice_cream,720 sweets & etc.,"{'addr:housenumber': '3278', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15335,49.2643496,-123.1765555,2019-10-29T03:23:55.000-07:00,restaurant,strike,"{'addr:housenumber': '3217', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15336,49.264355,-123.176937,2019-10-29T03:23:55.000-07:00,restaurant,colony,"{'addr:housenumber': '3255', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15337,49.2643151,-123.173779,2019-10-29T03:23:55.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '3095', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}"
15338,49.2640134,-123.1729476,2019-10-29T03:23:55.000-07:00,cafe,cartems donuts,"{'addr:housenumber': '3040', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
15340,49.2329439,-123.0332487,2020-02-19T07:58:37.000-08:00,cafe,blackball taiwanese dessert,"{'addr:housenumber': '3377', 'addr:street': 'Kingsway', 'addr:unit': '1', 'addr:city': 'Vancouver'}"
15341,49.3095058,-123.0794088,2019-10-29T03:23:55.000-07:00,cafe,caffè artigiano,"{'addr:housenumber': '125', 'addr:street': 'Victory Ship Way', 'addr:unit': '100', 'addr:city': 'North Vancouver'}"
15342,49.3107611,-123.0793632,2019-10-29T03:23:55.000-07:00,cafe,intea,"{'addr:housenumber': '129', 'addr:street': 'East Esplanade Street', 'addr:city': 'North Vancouver'}"
15344,49.2875974,-123.1191416,2019-10-09T18:24:21.000-07:00,fast_food,assembli,{'cuisine': 'pizza'}
15346,49.2745255,-123.1224197,2019-09-14T22:46:07.000-07:00,cafe,caffé artigiano,"{'opening_hours': 'Mo-Su 06:00-18:00', 'addr:housenumber': '302', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street'}"
15347,49.2748025,-123.1229936,2019-11-23T22:35:07.000-08:00,restaurant,simply thai,"{'opening_hours': 'Mo-Fr 11:30-15:00,17:00-23:00; Sa 17:00-23:00; Su 17:00-22:00', 'addr:housenumber': '1211', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}"
15348,49.2752575,-123.1236127,2019-11-24T03:22:59.000-08:00,cafe,jjbean,"{'addr:housenumber': '402', 'opening_hours': 'Mo-Su 06:00-21:00', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
15349,49.2755725,-123.1233974,2019-11-24T03:22:59.000-08:00,cafe,glory juice,"{'addr:housenumber': '437', 'website': 'https://gloryjuiceco.com/', 'opening_hours': 'Mo-Fr 07:00-19:00; Sa-Su 08:00-19:00', 'cuisine': 'juice', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street', 'addr:postcode': 'V6B 2G2', 'addr:city': 'Vancouver'}"
15350,49.2757381,-123.1237304,2019-09-18T23:00:49.000-07:00,cafe,coo coo coffee,"{'cuisine': 'coffee', 'addr:housenumber': '477', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
15352,49.2218267,-122.9947037,2017-01-05T07:14:17.000-08:00,restaurant,alvin garden,"{'cuisine': 'chinese', 'name:en': 'Alvin Garden', 'name:zh': '湘缘'}"
15358,49.2726006,-123.0697391,2015-12-01T02:58:26.000-08:00,cafe,abruzzo capuccino bar,{}
15359,49.2722671,-123.0697512,2019-12-25T01:10:37.000-08:00,restaurant,livia forno e vino,"{'addr:housenumber': '1399', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}"
15361,49.2723108,-123.0697495,2015-12-01T02:58:27.000-08:00,cafe,,{'cuisine': 'german'}
15362,49.272442,-123.0697443,2019-12-25T01:10:37.000-08:00,cafe,cafe du soleil,"{'addr:province': 'BC', 'addr:housenumber': '1393', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}"
15363,49.1571359,-122.7791828,2019-10-27T17:08:25.000-07:00,fast_food,a&w,"{'addr:housenumber': '15988', 'drive_through': 'yes', 'cuisine': 'burger', 'addr:street': 'Fraser Highway', 'addr:postcode': 'V4N 0X8', 'takeaway': 'yes', 'addr:city': 'Surrey'}"
15365,49.1321141,-123.0946175,2019-08-24T15:12:34.000-07:00,fast_food,booster juice,"{'brand:wikidata': 'Q4943796', 'brand:wikipedia': 'en:Booster Juice', 'cuisine': 'juice', 'takeaway': 'yes', 'brand': 'Booster Juice', 'addr:unit': '3150'}"
15366,49.1321235,-123.0954421,2015-12-04T09:36:21.000-08:00,restaurant,danny's wun tun restaurant,"{'cuisine': 'chinese', 'addr:unit': '3050'}"
15368,49.1321211,-123.0952282,2020-01-15T21:08:34.000-08:00,fast_food,five guys,"{'brand:wikidata': 'Q1131810', 'addr:province': 'BC', 'official_name': 'Five Guys Burgers and Fries', 'website': 'https://www.fiveguys.ca', 'brand:wikipedia': 'en:Five Guys', 'cuisine': 'burger', 'addr:postcode': 'V7E 2J3', 'takeaway': 'yes', 'addr:unit': '3070', 'addr:city': 'Richmond', 'addr:housenumber': '11666', 'drive_through': 'no', 'addr:street': 'Steveston Highway', 'brand': 'Five Guys'}"
15369,49.1321183,-123.0949806,2019-03-08T11:29:41.000-08:00,restaurant,pho 37,"{'cuisine': 'vietnamese', 'addr:unit': '3120'}"
15373,49.2532308,-123.0897453,2020-01-08T02:45:54.000-08:00,restaurant,oka-san kitchen,"{'addr:province': 'BC', 'cuisine': 'japanese', 'addr:housenumber': '3578', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
15374,49.2549573,-123.0896782,2020-01-08T02:40:48.000-08:00,restaurant,pho long restaurant,"{'addr:province': 'BC', 'cuisine': 'vietnamese', 'addr:housenumber': '3370', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
15383,49.183765,-122.8022751,2020-01-09T06:14:41.000-08:00,restaurant,browns social house,"{'addr:housenumber': '15146', 'website': 'https://brownssocialhouse.com/guildford', 'phone': '+1-604-498-4880', 'opening_hours': 'Mo-We 11:00-23:00; Th-Fr 11:00-24:00; Sa 10:00-24:00; Su 10:00-23:00', 'addr:street': '100 Avenue', 'addr:unit': '101'}"
15385,49.1957414,-123.1842549,2020-01-09T16:03:12.000-08:00,fast_food,vera's burger shack,{}
15386,49.1956932,-123.1844334,2020-01-09T16:02:47.000-08:00,cafe,bg urban café,{}
15387,49.1957529,-123.1843188,2020-01-09T16:02:58.000-08:00,fast_food,camden food co.,{}
15388,49.1957307,-123.1841942,2020-01-09T16:03:26.000-08:00,fast_food,rice tales,{}
15436,49.2254886,-122.8859561,2019-09-02T22:08:29.000-07:00,bar,another beer co tasting room,"{'addr:housenumber': '30', 'website': 'https://anotherbeerco.com', 'shop': 'alcohol', 'opening_hours': 'We,Th 15:00-22:00; Fr,Sa 12:00-22:00; Su 12:00-20:00', 'addr:street': 'Capilano Way', 'addr:unit': '11'}"
